inquiry_id,item_no,material_id,inquiry_quantity,unit,expected_unit_price,item_remarks
INQ-202507288-002,1,MAT-10023,446.0,箱,86.58,加入
INQ-202507288-002,2,MAT-10004,392.0,个,45.36,什么
INQ-202507288-002,3,MAT-10025,103.0,箱,319.12,学习
INQ-202507288-003,1,MAT-10029,120.0,箱,73.52,通过
INQ-202507288-003,2,MAT-10016,93.0,箱,162.94,公司
INQ-202507288-003,3,MAT-10039,438.0,件,433.3,责任
INQ-202507289-001,1,MAT-10040,244.0,箱,445.83,次数
INQ-202507289-001,2,MAT-10045,269.0,箱,411.29,时候
INQ-202507289-001,3,MAT-10020,286.0,个,496.25,不会
INQ-202507289-002,1,MAT-10029,376.0,套,367.3,企业
INQ-202507289-002,2,MAT-10004,386.0,件,150.17,各种
INQ-202507289-002,3,MAT-10032,443.0,件,471.73,文化
INQ-202507289-003,1,MAT-10015,247.0,箱,454.78,包括
INQ-202507289-003,2,MAT-10033,428.0,件,261.72,一次
INQ-202507289-003,3,MAT-10048,288.0,件,150.47,功能
INQ-202507290-001,1,MAT-10031,46.0,个,320.32,密码
INQ-202507290-001,2,MAT-10038,184.0,箱,469.31,标题
INQ-202507290-001,3,MAT-10045,25.0,个,255.32,电话
INQ-202507290-002,1,MAT-10015,103.0,箱,33.49,本站
INQ-202507290-002,2,MAT-10026,458.0,套,177.43,积分
INQ-202507290-002,3,MAT-10043,42.0,套,385.75,加入
INQ-202507290-003,1,MAT-10007,99.0,件,479.49,商品
INQ-202507290-003,2,MAT-10005,228.0,套,422.82,其中
INQ-202507290-003,3,MAT-10030,234.0,件,168.88,也是
INQ-202507291-001,1,MAT-10035,157.0,件,55.04,论坛
INQ-202507291-001,2,MAT-10045,265.0,个,305.43,计划
INQ-202507291-001,3,MAT-10027,462.0,套,202.35,得到
INQ-202507291-002,1,MAT-10008,181.0,箱,31.88,一起
INQ-202507291-002,2,MAT-10039,211.0,个,280.62,我们
INQ-202507291-002,3,MAT-10021,201.0,箱,47.0,直接
INQ-202507291-003,1,MAT-10031,415.0,个,260.52,只有
INQ-202507291-003,2,MAT-10015,260.0,件,76.72,有关
INQ-202507291-003,3,MAT-10008,81.0,套,409.73,信息
INQ-202507292-001,1,MAT-10041,168.0,箱,408.93,发表
INQ-202507292-001,2,MAT-10032,79.0,套,217.3,地区
INQ-202507292-001,3,MAT-10023,274.0,件,218.04,语言
INQ-202507292-002,1,MAT-10026,385.0,件,238.13,文章
INQ-202507292-002,2,MAT-10028,352.0,件,486.85,根据
INQ-202507292-002,3,MAT-10022,448.0,个,242.92,程序
INQ-202507292-003,1,MAT-10033,118.0,个,223.26,公司
INQ-202507292-003,2,MAT-10047,129.0,套,341.21,感觉
INQ-202507292-003,3,MAT-10028,231.0,个,235.15,一种
INQ-202507293-001,1,MAT-10019,498.0,套,372.47,可能
INQ-202507293-001,2,MAT-10024,60.0,个,435.56,密码
INQ-202507293-001,3,MAT-10043,53.0,件,272.78,程序
INQ-202507293-002,1,MAT-10004,194.0,套,18.28,新闻
INQ-202507293-002,2,MAT-10027,469.0,个,318.41,来自
INQ-202507293-002,3,MAT-10002,360.0,件,487.44,以及
INQ-202507293-003,1,MAT-10041,443.0,个,134.31,最大
INQ-202507293-003,2,MAT-10044,39.0,箱,13.96,人民
INQ-202507293-003,3,MAT-10006,43.0,箱,395.05,游戏
INQ-202507294-001,1,MAT-10009,352.0,个,443.47,会员
INQ-202507294-001,2,MAT-10024,219.0,个,191.55,用户
INQ-202507294-001,3,MAT-10037,90.0,个,375.29,来自
INQ-202507294-002,1,MAT-10041,44.0,套,496.05,参加
INQ-202507294-002,2,MAT-10016,135.0,个,441.66,为什
INQ-202507294-002,3,MAT-10035,34.0,套,337.03,应用
INQ-202507294-003,1,MAT-10030,153.0,套,425.85,她的
INQ-202507294-003,2,MAT-10006,415.0,套,390.03,政府
INQ-202507294-003,3,MAT-10003,467.0,个,76.42,开发
INQ-202507295-001,1,MAT-10018,495.0,箱,220.83,任何
INQ-202507295-001,2,MAT-10010,303.0,箱,159.88,一个
INQ-202507295-001,3,MAT-10036,303.0,个,116.16,历史
INQ-202507295-002,1,MAT-10004,410.0,个,120.83,方法
INQ-202507295-002,2,MAT-10002,206.0,套,303.1,大小
INQ-202507295-002,3,MAT-10044,34.0,件,136.11,主题
INQ-202507295-003,1,MAT-10016,106.0,件,277.94,位置
INQ-202507295-003,2,MAT-10037,324.0,个,195.04,两个
INQ-202507295-003,3,MAT-10036,436.0,套,170.7,发布
INQ-202507296-001,1,MAT-10019,455.0,箱,138.55,建设
INQ-202507296-001,2,MAT-10001,439.0,个,472.08,活动
INQ-202507296-001,3,MAT-10039,99.0,件,79.18,浏览
INQ-202507296-002,1,MAT-10046,427.0,套,36.37,都是
INQ-202507296-002,2,MAT-10002,305.0,个,100.66,也是
INQ-202507296-002,3,MAT-10030,70.0,件,155.55,电子
INQ-202507296-003,1,MAT-10021,286.0,件,302.94,文件
INQ-202507296-003,2,MAT-10024,414.0,箱,216.11,发生
INQ-202507296-003,3,MAT-10002,133.0,套,181.11,国家
INQ-202507297-001,1,MAT-10037,371.0,套,276.28,国家
INQ-202507297-001,2,MAT-10030,241.0,个,211.52,经营
INQ-202507297-001,3,MAT-10002,44.0,箱,292.64,发现
INQ-202507297-002,1,MAT-10011,264.0,件,362.46,标题
INQ-202507297-002,2,MAT-10020,297.0,个,366.54,自己
INQ-202507297-002,3,MAT-10019,367.0,件,456.12,但是
INQ-202507297-003,1,MAT-10045,323.0,件,463.3,品牌
INQ-202507297-003,2,MAT-10023,393.0,套,376.79,说明
INQ-202507297-003,3,MAT-10020,246.0,箱,15.13,技术
INQ-202507298-001,1,MAT-10001,238.0,箱,458.02,无法
INQ-202507298-001,2,MAT-10022,18.0,箱,129.33,介绍
INQ-202507298-001,3,MAT-10024,265.0,套,17.21,网站
INQ-202507298-002,1,MAT-10010,43.0,箱,281.84,成功
INQ-202507298-002,2,MAT-10047,93.0,个,309.83,如何
INQ-202507298-002,3,MAT-10040,82.0,套,228.59,北京
INQ-202507298-003,1,MAT-10024,74.0,个,208.9,其他
INQ-202507298-003,2,MAT-10044,228.0,个,212.24,部门
INQ-202507298-003,3,MAT-10026,397.0,箱,211.03,作为
INQ-202507299-001,1,MAT-10032,419.0,件,296.33,希望
INQ-202507299-001,2,MAT-10029,186.0,套,309.46,标准
INQ-202507299-001,3,MAT-10045,25.0,箱,273.91,注意
INQ-202507299-002,1,MAT-10040,469.0,件,16.55,不过
INQ-202507299-002,2,MAT-10001,72.0,件,314.17,正在
INQ-202507299-002,3,MAT-10023,424.0,箱,178.65,简介
INQ-202507299-003,1,MAT-10040,397.0,箱,333.18,回复
INQ-202507299-003,2,MAT-10048,328.0,箱,419.32,介绍
INQ-202507299-003,3,MAT-10050,190.0,件,431.38,深圳
INQ-202507300-001,1,MAT-10040,51.0,箱,46.89,会员
INQ-202507300-001,2,MAT-10029,172.0,个,17.09,搜索
INQ-202507300-001,3,MAT-10045,120.0,件,452.59,的是
INQ-202507300-002,1,MAT-10048,232.0,套,322.78,责任
INQ-202507300-002,2,MAT-10047,427.0,个,474.37,登录
INQ-202507300-002,3,MAT-10031,360.0,套,357.14,同时
INQ-202507300-003,1,MAT-10010,489.0,箱,109.75,其实
INQ-202507300-003,2,MAT-10009,358.0,箱,24.66,中文
INQ-202507300-003,3,MAT-10021,95.0,套,238.2,运行
INQ-202507301-001,1,MAT-10022,130.0,箱,491.75,管理
INQ-202507301-001,2,MAT-10038,424.0,箱,345.67,功能
INQ-202507301-001,3,MAT-10002,135.0,箱,114.65,程序
INQ-202507301-002,1,MAT-10028,448.0,箱,128.43,方面
INQ-202507301-002,2,MAT-10027,268.0,箱,447.74,那些
INQ-202507301-002,3,MAT-10049,147.0,套,289.35,根据
INQ-202507301-003,1,MAT-10040,69.0,箱,301.46,您的
INQ-202507301-003,2,MAT-10024,282.0,个,437.33,准备
INQ-202507301-003,3,MAT-10023,98.0,箱,66.81,那么
INQ-202507302-001,1,MAT-10007,40.0,件,389.47,通过
INQ-202507302-001,2,MAT-10032,68.0,套,230.66,价格
INQ-202507302-001,3,MAT-10005,344.0,个,439.2,可是
INQ-202507302-002,1,MAT-10027,246.0,箱,179.84,希望
INQ-202507302-002,2,MAT-10042,11.0,件,488.45,威望
INQ-202507302-002,3,MAT-10030,463.0,套,378.91,以后
INQ-202507302-003,1,MAT-10033,160.0,件,363.34,程序
INQ-202507302-003,2,MAT-10021,105.0,箱,279.61,表示
INQ-202507302-003,3,MAT-10018,353.0,箱,202.77,文化
INQ-202507303-001,1,MAT-10006,257.0,件,144.95,作品
INQ-202507303-001,2,MAT-10043,267.0,套,79.21,价格
INQ-202507303-001,3,MAT-10016,224.0,套,60.56,其中
INQ-202507303-002,1,MAT-10029,156.0,个,227.3,手机
INQ-202507303-002,2,MAT-10013,12.0,箱,93.08,不断
INQ-202507303-002,3,MAT-10034,387.0,件,363.65,信息
INQ-202507303-003,1,MAT-10015,336.0,箱,135.61,有限
INQ-202507303-003,2,MAT-10013,319.0,箱,141.07,到了
INQ-202507303-003,3,MAT-10040,130.0,件,232.2,不要
INQ-202507304-001,1,MAT-10033,86.0,个,19.07,当前
INQ-202507304-001,2,MAT-10049,124.0,个,171.88,会员
INQ-202507304-001,3,MAT-10018,60.0,箱,142.8,他们
INQ-202507304-002,1,MAT-10005,11.0,件,159.65,主题
INQ-202507304-002,2,MAT-10012,230.0,个,306.02,喜欢
INQ-202507304-002,3,MAT-10026,420.0,个,453.05,他们
INQ-202507304-003,1,MAT-10042,230.0,件,230.59,制作
INQ-202507304-003,2,MAT-10018,76.0,箱,414.41,设计
INQ-202507304-003,3,MAT-10046,125.0,件,347.62,以下
INQ-202507305-001,1,MAT-10024,304.0,件,85.41,过程
INQ-202507305-001,2,MAT-10045,38.0,套,401.27,个人
INQ-202507305-001,3,MAT-10022,53.0,套,123.87,作为
INQ-202507305-002,1,MAT-10039,260.0,套,490.21,提高
INQ-202507305-002,2,MAT-10015,229.0,箱,131.74,设计
INQ-202507305-002,3,MAT-10031,235.0,套,474.83,主要
INQ-202507305-003,1,MAT-10024,11.0,件,424.18,女人
INQ-202507305-003,2,MAT-10023,343.0,件,382.4,或者
INQ-202507305-003,3,MAT-10047,236.0,件,420.61,图片
INQ-202507306-001,1,MAT-10006,236.0,箱,462.57,来源
INQ-202507306-001,2,MAT-10018,158.0,件,367.68,公司
INQ-202507306-001,3,MAT-10038,222.0,个,143.94,论坛
INQ-202507306-002,1,MAT-10042,124.0,套,294.03,设备
INQ-202507306-002,2,MAT-10040,172.0,个,89.06,社区
INQ-202507306-002,3,MAT-10015,402.0,件,394.23,正在
INQ-202507306-003,1,MAT-10048,370.0,件,43.37,分析
INQ-202507306-003,2,MAT-10010,397.0,件,13.13,之后
INQ-202507306-003,3,MAT-10040,474.0,箱,74.17,得到
INQ-202507307-001,1,MAT-10050,351.0,套,147.33,经济
INQ-202507307-001,2,MAT-10012,127.0,件,66.18,加入
INQ-202507307-001,3,MAT-10024,400.0,套,123.31,威望
INQ-202507307-002,1,MAT-10025,93.0,件,204.35,提供
INQ-202507307-002,2,MAT-10044,131.0,个,38.81,当然
INQ-202507307-002,3,MAT-10011,154.0,件,498.8,搜索
INQ-202507307-003,1,MAT-10008,113.0,件,285.78,电脑
INQ-202507307-003,2,MAT-10023,217.0,个,468.08,女人
INQ-202507307-003,3,MAT-10007,33.0,箱,182.55,得到
INQ-202507308-001,1,MAT-10039,345.0,个,185.19,有关
INQ-202507308-001,2,MAT-10043,91.0,件,243.65,还有
INQ-202507308-001,3,MAT-10035,186.0,套,225.72,这么
INQ-202507308-002,1,MAT-10033,280.0,个,262.46,显示
INQ-202507308-002,2,MAT-10050,464.0,件,433.24,出来
INQ-202507308-002,3,MAT-10024,463.0,件,419.11,最新
INQ-202507308-003,1,MAT-10045,479.0,件,240.69,注册
INQ-202507308-003,2,MAT-10001,435.0,套,294.86,类别
INQ-202507308-003,3,MAT-10016,466.0,箱,87.58,只要
INQ-202507309-001,1,MAT-10049,414.0,件,495.82,回复
INQ-202507309-001,2,MAT-10009,201.0,个,363.09,得到
INQ-202507309-001,3,MAT-10039,353.0,箱,484.81,记者
INQ-202507309-002,1,MAT-10005,58.0,件,158.67,注册
INQ-202507309-002,2,MAT-10013,139.0,件,57.11,合作
INQ-202507309-002,3,MAT-10031,174.0,箱,252.77,可是
INQ-202507309-003,1,MAT-10028,430.0,个,477.6,进入
INQ-202507309-003,2,MAT-10010,297.0,套,55.95,简介
INQ-202507309-003,3,MAT-10031,199.0,套,177.86,文化
INQ-202507310-001,1,MAT-10042,281.0,箱,131.81,具有
INQ-202507310-001,2,MAT-10004,319.0,件,20.51,位置
INQ-202507310-001,3,MAT-10046,253.0,个,377.7,原因
INQ-202507310-002,1,MAT-10046,340.0,件,86.6,手机
INQ-202507310-002,2,MAT-10034,331.0,套,478.51,责任
INQ-202507310-002,3,MAT-10021,452.0,箱,249.18,国际
INQ-202507310-003,1,MAT-10030,455.0,箱,120.7,成为
INQ-202507310-003,2,MAT-10009,206.0,套,101.63,音乐
INQ-202507310-003,3,MAT-10026,26.0,套,390.78,下载
INQ-202507311-001,1,MAT-10045,400.0,套,72.61,类型
INQ-202507311-001,2,MAT-10030,350.0,个,247.18,问题
INQ-202507311-001,3,MAT-10008,222.0,个,294.56,不是
INQ-202507311-002,1,MAT-10011,15.0,件,92.15,各种
INQ-202507311-002,2,MAT-10003,11.0,个,272.74,谢谢
INQ-202507311-002,3,MAT-10041,175.0,件,354.8,技术
INQ-202507311-003,1,MAT-10021,274.0,箱,299.03,制作
INQ-202507311-003,2,MAT-10020,303.0,套,266.22,控制
INQ-202507311-003,3,MAT-10003,169.0,个,385.32,论坛
INQ-202507312-001,1,MAT-10037,23.0,箱,306.22,各种
INQ-202507312-001,2,MAT-10009,68.0,箱,184.67,公司
INQ-202507312-001,3,MAT-10039,230.0,箱,186.42,任何
INQ-202507312-002,1,MAT-10042,143.0,套,117.5,企业
INQ-202507312-002,2,MAT-10002,476.0,套,314.8,如果
INQ-202507312-002,3,MAT-10016,491.0,件,214.62,对于
INQ-202507312-003,1,MAT-10028,315.0,套,314.69,今天
INQ-202507312-003,2,MAT-10013,399.0,件,363.42,注意
INQ-202507312-003,3,MAT-10018,439.0,套,367.38,位置
INQ-202507313-001,1,MAT-10025,127.0,箱,47.18,来源
INQ-202507313-001,2,MAT-10004,114.0,件,195.27,产品
INQ-202507313-001,3,MAT-10019,422.0,箱,194.27,企业
INQ-202507313-002,1,MAT-10015,449.0,件,224.65,推荐
INQ-202507313-002,2,MAT-10005,68.0,件,350.46,我们
INQ-202507313-002,3,MAT-10015,481.0,箱,310.14,密码
INQ-202507313-003,1,MAT-10016,433.0,套,51.0,政府
INQ-202507313-003,2,MAT-10040,348.0,箱,464.15,一直
INQ-202507313-003,3,MAT-10023,83.0,件,159.25,生产
INQ-202507314-001,1,MAT-10039,115.0,套,161.39,使用
INQ-202507314-001,2,MAT-10044,93.0,箱,197.23,如果
INQ-202507314-001,3,MAT-10016,217.0,件,388.05,历史
INQ-202507314-002,1,MAT-10034,36.0,件,375.7,那么
INQ-202507314-002,2,MAT-10023,183.0,个,272.55,的是
INQ-202507314-002,3,MAT-10027,397.0,箱,47.35,如果
INQ-202507314-003,1,MAT-10035,309.0,箱,483.1,名称
INQ-202507314-003,2,MAT-10048,152.0,箱,479.34,如果
INQ-202507314-003,3,MAT-10031,403.0,个,192.77,帮助
INQ-202507315-001,1,MAT-10014,428.0,个,355.06,表示
INQ-202507315-001,2,MAT-10036,255.0,箱,271.33,首页
INQ-202507315-001,3,MAT-10019,297.0,套,440.64,显示
INQ-202507315-002,1,MAT-10029,487.0,套,398.84,音乐
INQ-202507315-002,2,MAT-10011,397.0,个,314.36,专业
INQ-202507315-002,3,MAT-10034,275.0,件,342.9,特别
INQ-202507315-003,1,MAT-10003,402.0,个,340.49,女人
INQ-202507315-003,2,MAT-10047,356.0,箱,52.36,作品
INQ-202507315-003,3,MAT-10042,111.0,个,120.52,以后
INQ-202507316-001,1,MAT-10034,374.0,个,125.81,很多
INQ-202507316-001,2,MAT-10046,494.0,个,206.11,需要
INQ-202507316-001,3,MAT-10013,360.0,件,371.61,工具
INQ-202507316-002,1,MAT-10014,181.0,套,127.67,等级
INQ-202507316-002,2,MAT-10039,24.0,箱,406.38,国际
INQ-202507316-002,3,MAT-10016,42.0,套,462.96,操作
INQ-202507316-003,1,MAT-10008,128.0,件,64.41,无法
INQ-202507316-003,2,MAT-10047,320.0,套,183.91,学习
INQ-202507316-003,3,MAT-10021,495.0,套,440.0,任何
INQ-202507317-001,1,MAT-10043,205.0,箱,38.48,学校
INQ-202507317-001,2,MAT-10023,490.0,个,338.67,北京
INQ-202507317-001,3,MAT-10050,110.0,箱,421.18,人民
INQ-202507317-002,1,MAT-10015,197.0,箱,410.11,完全
INQ-202507317-002,2,MAT-10037,499.0,个,74.65,帮助
INQ-202507317-002,3,MAT-10025,162.0,件,189.32,政府
INQ-202507317-003,1,MAT-10028,184.0,件,267.41,发展
INQ-202507317-003,2,MAT-10014,363.0,套,19.38,然后
INQ-202507317-003,3,MAT-10035,164.0,套,427.54,您的
INQ-202507318-001,1,MAT-10023,224.0,个,71.1,政府
INQ-202507318-001,2,MAT-10043,108.0,个,245.97,出现
INQ-202507318-001,3,MAT-10030,369.0,套,431.11,功能
INQ-202507318-002,1,MAT-10037,287.0,件,137.56,她的
INQ-202507318-002,2,MAT-10031,466.0,箱,260.6,工程
INQ-202507318-002,3,MAT-10025,67.0,件,315.33,上海
INQ-202507318-003,1,MAT-10035,413.0,个,281.41,相关
INQ-202507318-003,2,MAT-10017,499.0,套,398.62,报告
INQ-202507318-003,3,MAT-10004,170.0,套,367.76,注意
INQ-202507319-001,1,MAT-10030,294.0,件,111.6,以后
INQ-202507319-001,2,MAT-10004,174.0,箱,231.49,喜欢
INQ-202507319-001,3,MAT-10037,389.0,箱,25.53,准备
INQ-202507319-002,1,MAT-10008,179.0,套,94.15,技术
INQ-202507319-002,2,MAT-10025,467.0,件,398.32,觉得
INQ-202507319-002,3,MAT-10025,103.0,件,326.74,然后
INQ-202507319-003,1,MAT-10036,95.0,个,161.29,次数
INQ-202507319-003,2,MAT-10039,463.0,套,344.12,空间
INQ-202507319-003,3,MAT-10040,415.0,件,338.39,资料
INQ-202507320-001,1,MAT-10036,433.0,个,219.96,自己
INQ-202507320-001,2,MAT-10004,46.0,套,224.05,活动
INQ-202507320-001,3,MAT-10030,302.0,箱,292.43,其实
INQ-202507320-002,1,MAT-10001,253.0,箱,64.2,数据
INQ-202507320-002,2,MAT-10016,134.0,个,429.89,学习
INQ-202507320-002,3,MAT-10022,257.0,套,175.05,网络
INQ-202507320-003,1,MAT-10007,362.0,个,46.35,两个
INQ-202507320-003,2,MAT-10025,16.0,套,404.32,选择
INQ-202507320-003,3,MAT-10025,227.0,个,350.38,质量
INQ-202507321-001,1,MAT-10033,86.0,箱,488.23,显示
INQ-202507321-001,2,MAT-10012,187.0,套,294.49,浏览
INQ-202507321-001,3,MAT-10017,433.0,个,250.0,在线
INQ-202507321-002,1,MAT-10041,455.0,件,181.54,因此
INQ-202507321-002,2,MAT-10027,492.0,件,215.36,等级
INQ-202507321-002,3,MAT-10011,436.0,个,153.45,电话
INQ-202507321-003,1,MAT-10020,401.0,件,255.94,经验
INQ-202507321-003,2,MAT-10015,286.0,套,100.37,那些
INQ-202507321-003,3,MAT-10023,39.0,件,193.24,一切
INQ-202507322-001,1,MAT-10049,396.0,件,163.39,用户
INQ-202507322-001,2,MAT-10006,426.0,件,427.24,朋友
INQ-202507322-001,3,MAT-10014,457.0,件,404.56,标准
INQ-202507322-002,1,MAT-10049,35.0,个,154.61,经济
INQ-202507322-002,2,MAT-10008,320.0,件,497.56,一些
INQ-202507322-002,3,MAT-10011,66.0,个,119.54,他的
INQ-202507322-003,1,MAT-10003,389.0,箱,18.12,浏览
INQ-202507322-003,2,MAT-10049,323.0,套,210.93,通过
INQ-202507322-003,3,MAT-10031,292.0,个,183.89,人员
INQ-202507323-001,1,MAT-10008,286.0,箱,140.52,系列
INQ-202507323-001,2,MAT-10029,13.0,个,454.55,经济
INQ-202507323-001,3,MAT-10013,425.0,套,215.44,表示
INQ-202507323-002,1,MAT-10046,366.0,个,18.06,这种
INQ-202507323-002,2,MAT-10026,85.0,件,35.33,重要
INQ-202507323-002,3,MAT-10027,279.0,件,428.12,以下
INQ-202507323-003,1,MAT-10009,308.0,个,265.74,设备
INQ-202507323-003,2,MAT-10047,84.0,箱,99.18,目前
INQ-202507323-003,3,MAT-10034,487.0,件,489.01,地址
INQ-202507324-001,1,MAT-10010,80.0,箱,58.73,情况
INQ-202507324-001,2,MAT-10006,11.0,件,466.47,起来
INQ-202507324-001,3,MAT-10038,475.0,件,279.46,准备
INQ-202507324-002,1,MAT-10026,384.0,件,58.56,为什
INQ-202507324-002,2,MAT-10032,434.0,件,109.36,使用
INQ-202507324-002,3,MAT-10042,152.0,箱,25.17,广告
INQ-202507324-003,1,MAT-10010,71.0,套,468.67,当然
INQ-202507324-003,2,MAT-10021,449.0,个,336.28,或者
INQ-202507324-003,3,MAT-10049,412.0,件,106.48,状态
INQ-202507325-001,1,MAT-10018,489.0,套,447.06,没有
INQ-202507325-001,2,MAT-10025,41.0,套,88.06,使用
INQ-202507325-001,3,MAT-10021,402.0,个,308.89,回复
INQ-202507325-002,1,MAT-10028,21.0,箱,230.49,知道
INQ-202507325-002,2,MAT-10049,262.0,箱,248.11,工作
INQ-202507325-002,3,MAT-10038,381.0,套,19.72,状态
INQ-202507325-003,1,MAT-10013,124.0,件,303.48,不同
INQ-202507325-003,2,MAT-10032,497.0,套,226.1,记者
INQ-202507325-003,3,MAT-10026,375.0,个,159.49,用户
INQ-202507326-001,1,MAT-10016,75.0,个,351.52,全国
INQ-202507326-001,2,MAT-10003,96.0,箱,184.61,必须
INQ-202507326-001,3,MAT-10034,132.0,件,13.34,次数
INQ-202507326-002,1,MAT-10019,118.0,套,476.4,问题
INQ-202507326-002,2,MAT-10031,191.0,个,482.76,企业
INQ-202507326-002,3,MAT-10042,361.0,套,23.87,次数
INQ-202507326-003,1,MAT-10030,305.0,箱,158.95,责任
INQ-202507326-003,2,MAT-10013,403.0,箱,453.92,一起
INQ-202507326-003,3,MAT-10037,413.0,件,297.34,项目
INQ-202507327-001,1,MAT-10027,267.0,个,221.14,通过
INQ-202507327-001,2,MAT-10014,420.0,套,40.97,因此
INQ-202507327-001,3,MAT-10047,50.0,件,34.7,继续
INQ-202507327-002,1,MAT-10004,328.0,个,19.11,包括
INQ-202507327-002,2,MAT-10016,375.0,箱,216.23,一切
INQ-202507327-002,3,MAT-10025,204.0,件,430.79,专业
INQ-202507327-003,1,MAT-10012,381.0,件,211.73,个人
INQ-202507327-003,2,MAT-10016,270.0,件,496.06,时候
INQ-202507327-003,3,MAT-10002,41.0,箱,152.04,说明
INQ-202507328-001,1,MAT-10026,123.0,件,431.52,朋友
INQ-202507328-001,2,MAT-10032,254.0,件,128.99,品牌
INQ-202507328-001,3,MAT-10025,11.0,个,142.79,设备
INQ-202507328-002,1,MAT-10004,449.0,箱,407.06,工具
INQ-202507328-002,2,MAT-10004,497.0,箱,121.38,朋友
INQ-202507328-002,3,MAT-10034,442.0,个,454.92,不过
INQ-202507328-003,1,MAT-10044,264.0,套,230.98,部分
INQ-202507328-003,2,MAT-10050,174.0,件,470.71,生活
INQ-202507328-003,3,MAT-10040,473.0,箱,199.38,男人
INQ-202507329-001,1,MAT-10042,291.0,个,125.74,提供
INQ-202507329-001,2,MAT-10043,322.0,箱,326.73,都是
INQ-202507329-001,3,MAT-10041,477.0,箱,433.32,其他
INQ-202507329-002,1,MAT-10011,423.0,件,72.87,文件
INQ-202507329-002,2,MAT-10014,79.0,件,117.68,基本
INQ-202507329-002,3,MAT-10013,419.0,箱,108.63,就是
INQ-202507329-003,1,MAT-10045,408.0,件,289.61,经济
INQ-202507329-003,2,MAT-10043,169.0,套,44.97,是否
INQ-202507329-003,3,MAT-10035,156.0,箱,341.9,控制
INQ-202507330-001,1,MAT-10001,329.0,箱,213.74,业务
INQ-202507330-001,2,MAT-10029,249.0,套,485.62,重要
INQ-202507330-001,3,MAT-10037,55.0,套,376.02,一起
INQ-202507330-002,1,MAT-10002,86.0,个,76.79,时候
INQ-202507330-002,2,MAT-10039,34.0,个,230.07,点击
INQ-202507330-002,3,MAT-10010,221.0,件,367.99,大学
INQ-202507330-003,1,MAT-10028,88.0,箱,354.54,你的
INQ-202507330-003,2,MAT-10013,320.0,箱,342.0,开始
INQ-202507330-003,3,MAT-10015,119.0,箱,370.92,认为
INQ-202507331-001,1,MAT-10023,155.0,件,105.25,他的
INQ-202507331-001,2,MAT-10014,98.0,件,235.67,论坛
INQ-202507331-001,3,MAT-10027,363.0,套,122.68,管理
INQ-202507331-002,1,MAT-10014,421.0,个,397.1,查看
INQ-202507331-002,2,MAT-10022,385.0,件,481.59,世界
INQ-202507331-002,3,MAT-10011,259.0,件,371.67,影响
INQ-202507331-003,1,MAT-10017,331.0,件,77.02,经营
INQ-202507331-003,2,MAT-10035,97.0,个,172.83,品牌
INQ-202507331-003,3,MAT-10036,352.0,箱,17.33,有限
INQ-202507332-001,1,MAT-10010,150.0,个,374.37,没有
INQ-202507332-001,2,MAT-10028,345.0,件,432.46,因此
INQ-202507332-001,3,MAT-10039,104.0,个,79.44,为了
INQ-202507332-002,1,MAT-10038,171.0,件,341.16,知道
INQ-202507332-002,2,MAT-10024,419.0,个,91.05,法律
INQ-202507332-002,3,MAT-10043,153.0,个,307.85,语言
INQ-202507332-003,1,MAT-10030,317.0,箱,96.41,下载
INQ-202507332-003,2,MAT-10014,314.0,个,303.29,详细
INQ-202507332-003,3,MAT-10033,12.0,箱,64.84,注意
INQ-202507333-001,1,MAT-10036,427.0,套,27.5,组织
INQ-202507333-001,2,MAT-10050,347.0,个,38.97,数据
INQ-202507333-001,3,MAT-10004,431.0,套,250.51,发现
INQ-202507333-002,1,MAT-10023,90.0,个,199.37,需要
INQ-202507333-002,2,MAT-10019,14.0,件,136.6,同时
INQ-202507333-002,3,MAT-10031,143.0,套,191.8,你的
INQ-202507333-003,1,MAT-10005,97.0,箱,336.6,报告
INQ-202507333-003,2,MAT-10011,198.0,套,406.11,当前
INQ-202507333-003,3,MAT-10037,310.0,套,459.21,或者
INQ-202507334-001,1,MAT-10031,102.0,件,405.25,你的
INQ-202507334-001,2,MAT-10010,181.0,箱,328.72,表示
INQ-202507334-001,3,MAT-10032,29.0,套,278.73,支持
INQ-20250813-001,1,MAT-10010,5.0,件,100.0,
