quotation_id,item_no,inquiry_item_id,material_id,quotation_quantity,unit_price,discount_rate,item_amount,unit
QUO-202507198-003,3,INQ-202507198-003-3,MAT-10023,171.0,296.3,0.03,50667.3,箱
QUO-202507199-001,1,INQ-202507199-001-1,MAT-10022,186.0,267.69,0.06,49790.34,个
QUO-202507199-001,2,INQ-202507199-001-2,MAT-10018,32.0,255.63,0.05,8180.16,件
QUO-202507199-001,3,INQ-202507199-001-3,MAT-10038,44.0,261.08,0.04,11487.52,箱
QUO-202507199-002,1,INQ-202507199-002-1,MAT-10046,79.0,216.28,0.04,17086.12,箱
QUO-202507199-002,2,INQ-202507199-002-2,MAT-10004,95.0,278.38,0.13,26446.1,个
QUO-202507199-002,3,INQ-202507199-002-3,MAT-10007,38.0,162.58,0.04,6178.04,个
QUO-202507199-003,1,INQ-202507199-003-1,MAT-10026,181.0,153.12,0.11,27714.72,个
QUO-202507199-003,2,INQ-202507199-003-2,MAT-10012,186.0,70.81,0.09,13170.66,套
QUO-202507199-003,3,INQ-202507199-003-3,MAT-10038,26.0,168.89,0.05,4391.14,箱
QUO-202507200-001,1,INQ-202507200-001-1,MAT-10046,42.0,141.66,0.02,5949.72,个
QUO-202507200-001,2,INQ-202507200-001-2,MAT-10035,104.0,217.28,0.06,22597.12,个
QUO-202507200-001,3,INQ-202507200-001-3,MAT-10017,35.0,65.63,0.01,2297.05,套
QUO-202507200-002,1,INQ-202507200-002-1,MAT-10026,193.0,50.48,0.14,9742.64,套
QUO-202507200-002,2,INQ-202507200-002-2,MAT-10040,153.0,130.07,0.06,19900.71,箱
QUO-202507200-002,3,INQ-202507200-002-3,MAT-10021,89.0,76.82,0.02,6836.98,个
QUO-202507200-003,1,INQ-202507200-003-1,MAT-10047,167.0,85.16,0.13,14221.72,件
QUO-202507200-003,2,INQ-202507200-003-2,MAT-10026,107.0,100.46,0.14,10749.22,件
QUO-202507200-003,3,INQ-202507200-003-3,MAT-10035,131.0,266.25,0.05,34878.75,箱
QUO-202507201-001,1,INQ-202507201-001-1,MAT-10048,126.0,270.58,0.03,34093.08,个
QUO-202507201-001,2,INQ-202507201-001-2,MAT-10003,160.0,239.01,0.14,38241.6,套
QUO-202507201-001,3,INQ-202507201-001-3,MAT-10025,174.0,95.73,0.04,16657.02,个
QUO-202507201-002,1,INQ-202507201-002-1,MAT-10050,19.0,292.84,0.12,5563.96,个
QUO-202507201-002,2,INQ-202507201-002-2,MAT-10041,98.0,257.54,0.06,25238.92,件
QUO-202507201-002,3,INQ-202507201-002-3,MAT-10033,39.0,146.97,0.1,5731.83,个
QUO-202507201-003,1,INQ-202507201-003-1,MAT-10050,51.0,87.12,0.14,4443.12,套
QUO-202507201-003,2,INQ-202507201-003-2,MAT-10006,117.0,57.36,0.14,6711.12,件
QUO-202507201-003,3,INQ-202507201-003-3,MAT-10014,71.0,168.98,0.03,11997.58,套
QUO-202507202-001,1,INQ-202507202-001-1,MAT-10005,134.0,124.87,0.05,16732.58,个
QUO-202507202-001,2,INQ-202507202-001-2,MAT-10034,107.0,297.84,0.06,31868.88,箱
QUO-202507202-001,3,INQ-202507202-001-3,MAT-10023,95.0,206.43,0.07,19610.85,个
QUO-202507202-002,1,INQ-202507202-002-1,MAT-10046,92.0,249.55,0.08,22958.6,件
QUO-202507202-002,2,INQ-202507202-002-2,MAT-10013,186.0,116.11,0.03,21596.46,箱
QUO-202507202-002,3,INQ-202507202-002-3,MAT-10020,172.0,67.58,0.12,11623.76,箱
QUO-202507202-003,1,INQ-202507202-003-1,MAT-10003,83.0,235.18,0.05,19519.94,箱
QUO-202507202-003,2,INQ-202507202-003-2,MAT-10031,104.0,257.2,0.02,26748.8,套
QUO-202507202-003,3,INQ-202507202-003-3,MAT-10033,10.0,290.98,0.08,2909.8,箱
QUO-202507203-001,1,INQ-202507203-001-1,MAT-10045,74.0,72.38,0.09,5356.12,箱
QUO-202507203-001,2,INQ-202507203-001-2,MAT-10048,121.0,51.88,0.11,6277.48,套
QUO-202507203-001,3,INQ-202507203-001-3,MAT-10024,79.0,221.82,0.01,17523.78,箱
QUO-202507203-002,1,INQ-202507203-002-1,MAT-10008,47.0,177.88,0.12,8360.36,个
QUO-202507203-002,2,INQ-202507203-002-2,MAT-10013,82.0,104.85,0.07,8597.7,件
QUO-202507203-002,3,INQ-202507203-002-3,MAT-10020,90.0,183.27,0.1,16494.3,套
QUO-202507203-003,1,INQ-202507203-003-1,MAT-10005,16.0,151.33,0.08,2421.28,件
QUO-202507203-003,2,INQ-202507203-003-2,MAT-10027,93.0,198.65,0.0,18474.45,箱
QUO-202507203-003,3,INQ-202507203-003-3,MAT-10001,196.0,121.73,0.13,23859.08,套
QUO-202507204-001,1,INQ-202507204-001-1,MAT-10014,165.0,196.19,0.1,32371.35,件
QUO-202507204-001,2,INQ-202507204-001-2,MAT-10019,67.0,221.37,0.05,14831.79,个
QUO-202507204-001,3,INQ-202507204-001-3,MAT-10024,148.0,236.38,0.03,34984.24,箱
QUO-202507204-002,1,INQ-202507204-002-1,MAT-10001,64.0,183.41,0.02,11738.24,个
QUO-202507204-002,2,INQ-202507204-002-2,MAT-10031,179.0,200.6,0.01,35907.4,个
QUO-202507204-002,3,INQ-202507204-002-3,MAT-10025,105.0,193.77,0.08,20345.85,个
QUO-202507204-003,1,INQ-202507204-003-1,MAT-10040,20.0,206.87,0.03,4137.4,套
QUO-202507204-003,2,INQ-202507204-003-2,MAT-10035,98.0,258.17,0.07,25300.66,个
QUO-202507204-003,3,INQ-202507204-003-3,MAT-10050,139.0,67.47,0.06,9378.33,个
QUO-202507205-001,1,INQ-202507205-001-1,MAT-10017,160.0,112.3,0.1,17968.0,件
QUO-202507205-001,2,INQ-202507205-001-2,MAT-10005,118.0,118.41,0.04,13972.38,个
QUO-202507205-001,3,INQ-202507205-001-3,MAT-10032,95.0,281.03,0.1,26697.85,件
QUO-202507205-002,1,INQ-202507205-002-1,MAT-10006,42.0,145.88,0.07,6126.96,套
QUO-202507205-002,2,INQ-202507205-002-2,MAT-10044,112.0,221.81,0.02,24842.72,件
QUO-202507205-002,3,INQ-202507205-002-3,MAT-10019,110.0,172.81,0.05,19009.1,套
QUO-202507205-003,1,INQ-202507205-003-1,MAT-10021,25.0,161.81,0.12,4045.25,箱
QUO-202507205-003,2,INQ-202507205-003-2,MAT-10018,97.0,170.23,0.13,16512.31,箱
QUO-202507205-003,3,INQ-202507205-003-3,MAT-10008,157.0,53.3,0.15,8368.1,件
QUO-202507206-001,1,INQ-202507206-001-1,MAT-10025,190.0,249.68,0.03,47439.2,套
QUO-202507206-001,2,INQ-202507206-001-2,MAT-10032,33.0,180.63,0.06,5960.79,件
QUO-202507206-001,3,INQ-202507206-001-3,MAT-10002,103.0,125.89,0.15,12966.67,套
QUO-202507206-002,1,INQ-202507206-002-1,MAT-10026,195.0,194.58,0.07,37943.1,套
QUO-202507206-002,2,INQ-202507206-002-2,MAT-10006,159.0,169.73,0.09,26987.07,套
QUO-202507206-002,3,INQ-202507206-002-3,MAT-10037,189.0,217.98,0.14,41198.22,套
QUO-202507206-003,1,INQ-202507206-003-1,MAT-10050,70.0,63.78,0.08,4464.6,件
QUO-202507206-003,2,INQ-202507206-003-2,MAT-10043,72.0,286.75,0.04,20646.0,件
QUO-202507206-003,3,INQ-202507206-003-3,MAT-10043,198.0,294.63,0.01,58336.74,件
QUO-202507207-001,1,INQ-202507207-001-1,MAT-10036,141.0,166.94,0.06,23538.54,箱
QUO-202507207-001,2,INQ-202507207-001-2,MAT-10001,89.0,265.9,0.02,23665.1,件
QUO-202507207-001,3,INQ-202507207-001-3,MAT-10048,179.0,184.21,0.15,32973.59,套
QUO-202507207-002,1,INQ-202507207-002-1,MAT-10015,84.0,76.03,0.13,6386.52,件
QUO-202507207-002,2,INQ-202507207-002-2,MAT-10027,126.0,249.2,0.09,31399.2,箱
QUO-202507207-002,3,INQ-202507207-002-3,MAT-10006,84.0,245.41,0.14,20614.44,个
QUO-202507207-003,1,INQ-202507207-003-1,MAT-10045,196.0,90.89,0.04,17814.44,个
QUO-202507207-003,2,INQ-202507207-003-2,MAT-10005,176.0,88.85,0.01,15637.6,个
QUO-202507207-003,3,INQ-202507207-003-3,MAT-10044,64.0,259.75,0.15,16624.0,套
QUO-202507208-001,1,INQ-202507208-001-1,MAT-10002,60.0,293.8,0.11,17628.0,套
QUO-202507208-001,2,INQ-202507208-001-2,MAT-10018,130.0,60.93,0.05,7920.9,套
QUO-202507208-001,3,INQ-202507208-001-3,MAT-10044,191.0,208.17,0.08,39760.47,个
QUO-202507208-002,1,INQ-202507208-002-1,MAT-10006,41.0,142.62,0.07,5847.42,套
QUO-202507208-002,2,INQ-202507208-002-2,MAT-10030,30.0,274.86,0.11,8245.8,件
QUO-202507208-002,3,INQ-202507208-002-3,MAT-10043,94.0,90.68,0.08,8523.92,个
QUO-202507208-003,1,INQ-202507208-003-1,MAT-10045,53.0,175.43,0.06,9297.79,件
QUO-202507208-003,2,INQ-202507208-003-2,MAT-10022,193.0,274.29,0.01,52937.97,箱
QUO-202507208-003,3,INQ-202507208-003-3,MAT-10010,42.0,240.55,0.14,10103.1,箱
QUO-202507209-001,1,INQ-202507209-001-1,MAT-10018,16.0,183.65,0.03,2938.4,套
QUO-202507209-001,2,INQ-202507209-001-2,MAT-10041,173.0,85.7,0.14,14826.1,个
QUO-202507209-001,3,INQ-202507209-001-3,MAT-10011,184.0,149.47,0.13,27502.48,箱
QUO-202507209-002,1,INQ-202507209-002-1,MAT-10049,29.0,198.02,0.03,5742.58,个
QUO-202507209-002,2,INQ-202507209-002-2,MAT-10037,118.0,242.28,0.12,28589.04,件
QUO-202507209-002,3,INQ-202507209-002-3,MAT-10013,28.0,285.72,0.02,8000.16,件
QUO-202507209-003,1,INQ-202507209-003-1,MAT-10039,62.0,110.99,0.06,6881.38,个
QUO-202507209-003,2,INQ-202507209-003-2,MAT-10013,154.0,172.58,0.11,26577.32,套
QUO-202507209-003,3,INQ-202507209-003-3,MAT-10006,90.0,93.53,0.07,8417.7,个
QUO-202507210-001,1,INQ-202507210-001-1,MAT-10050,63.0,71.02,0.13,4474.26,个
QUO-202507210-001,2,INQ-202507210-001-2,MAT-10046,22.0,260.32,0.02,5727.04,箱
QUO-202507210-001,3,INQ-202507210-001-3,MAT-10023,70.0,157.21,0.07,11004.7,套
QUO-202507210-002,1,INQ-202507210-002-1,MAT-10016,15.0,195.69,0.12,2935.35,个
QUO-202507210-002,2,INQ-202507210-002-2,MAT-10014,69.0,130.24,0.05,8986.56,件
QUO-202507210-002,3,INQ-202507210-002-3,MAT-10046,75.0,238.01,0.12,17850.75,件
QUO-202507210-003,1,INQ-202507210-003-1,MAT-10014,17.0,76.57,0.13,1301.69,箱
QUO-202507210-003,2,INQ-202507210-003-2,MAT-10042,44.0,112.35,0.01,4943.4,件
QUO-202507210-003,3,INQ-202507210-003-3,MAT-10027,119.0,170.57,0.05,20297.83,个
QUO-202507211-001,1,INQ-202507211-001-1,MAT-10045,44.0,200.25,0.08,8811.0,个
QUO-202507211-001,2,INQ-202507211-001-2,MAT-10029,32.0,144.8,0.06,4633.6,箱
QUO-202507211-001,3,INQ-202507211-001-3,MAT-10037,109.0,110.55,0.06,12049.95,箱
QUO-202507211-002,1,INQ-202507211-002-1,MAT-10011,200.0,93.85,0.15,18770.0,箱
QUO-202507211-002,2,INQ-202507211-002-2,MAT-10014,106.0,244.84,0.14,25953.04,件
QUO-202507211-002,3,INQ-202507211-002-3,MAT-10008,119.0,167.66,0.1,19951.54,箱
QUO-202507211-003,1,INQ-202507211-003-1,MAT-10036,77.0,252.49,0.1,19441.73,箱
QUO-202507211-003,2,INQ-202507211-003-2,MAT-10024,54.0,236.21,0.07,12755.34,套
QUO-202507211-003,3,INQ-202507211-003-3,MAT-10041,188.0,156.55,0.1,29431.4,套
QUO-202507212-001,1,INQ-202507212-001-1,MAT-10004,137.0,78.63,0.11,10772.31,件
QUO-202507212-001,2,INQ-202507212-001-2,MAT-10035,160.0,213.16,0.08,34105.6,件
QUO-202507212-001,3,INQ-202507212-001-3,MAT-10031,65.0,258.51,0.11,16803.15,套
QUO-202507212-002,1,INQ-202507212-002-1,MAT-10007,124.0,202.13,0.02,25064.12,个
QUO-202507212-002,2,INQ-202507212-002-2,MAT-10001,117.0,152.15,0.02,17801.55,件
QUO-202507212-002,3,INQ-202507212-002-3,MAT-10036,131.0,171.77,0.1,22501.87,件
QUO-202507212-003,1,INQ-202507212-003-1,MAT-10048,40.0,58.35,0.05,2334.0,个
QUO-202507212-003,2,INQ-202507212-003-2,MAT-10006,134.0,283.72,0.05,38018.48,个
QUO-202507212-003,3,INQ-202507212-003-3,MAT-10050,150.0,97.59,0.01,14638.5,套
QUO-202507213-001,1,INQ-202507213-001-1,MAT-10044,80.0,206.74,0.13,16539.2,个
QUO-202507213-001,2,INQ-202507213-001-2,MAT-10044,158.0,209.74,0.04,33138.92,套
QUO-202507213-001,3,INQ-202507213-001-3,MAT-10049,36.0,273.91,0.13,9860.76,箱
QUO-202507213-002,1,INQ-202507213-002-1,MAT-10017,137.0,132.54,0.09,18157.98,套
QUO-202507213-002,2,INQ-202507213-002-2,MAT-10003,81.0,131.97,0.02,10689.57,个
QUO-202507213-002,3,INQ-202507213-002-3,MAT-10008,83.0,166.81,0.15,13845.23,个
QUO-202507213-003,1,INQ-202507213-003-1,MAT-10028,30.0,237.8,0.08,7134.0,箱
QUO-202507213-003,2,INQ-202507213-003-2,MAT-10007,129.0,174.48,0.09,22507.92,个
QUO-202507213-003,3,INQ-202507213-003-3,MAT-10012,41.0,158.85,0.02,6512.85,箱
QUO-202507214-001,1,INQ-202507214-001-1,MAT-10019,92.0,101.75,0.14,9361.0,个
QUO-202507214-001,2,INQ-202507214-001-2,MAT-10009,66.0,123.3,0.06,8137.8,箱
QUO-202507214-001,3,INQ-202507214-001-3,MAT-10032,27.0,207.33,0.15,5597.91,套
QUO-202507214-002,1,INQ-202507214-002-1,MAT-10043,29.0,225.97,0.03,6553.13,件
QUO-202507214-002,2,INQ-202507214-002-2,MAT-10022,198.0,158.23,0.06,31329.54,套
QUO-202507214-002,3,INQ-202507214-002-3,MAT-10046,148.0,275.49,0.12,40772.52,套
QUO-202507214-003,1,INQ-202507214-003-1,MAT-10011,186.0,298.12,0.14,55450.32,套
QUO-202507214-003,2,INQ-202507214-003-2,MAT-10019,191.0,265.75,0.11,50758.25,套
QUO-202507214-003,3,INQ-202507214-003-3,MAT-10033,172.0,186.23,0.12,32031.56,件
QUO-202507215-001,1,INQ-202507215-001-1,MAT-10037,116.0,188.76,0.11,21896.16,件
QUO-202507215-001,2,INQ-202507215-001-2,MAT-10027,153.0,189.06,0.08,28926.18,个
QUO-202507215-001,3,INQ-202507215-001-3,MAT-10031,118.0,214.55,0.13,25316.9,箱
QUO-202507215-002,1,INQ-202507215-002-1,MAT-10038,31.0,174.38,0.11,5405.78,箱
QUO-202507215-002,2,INQ-202507215-002-2,MAT-10025,197.0,150.69,0.05,29685.93,箱
QUO-202507215-002,3,INQ-202507215-002-3,MAT-10026,36.0,222.15,0.09,7997.4,件
QUO-202507215-003,1,INQ-202507215-003-1,MAT-10043,195.0,219.51,0.04,42804.45,件
QUO-202507215-003,2,INQ-202507215-003-2,MAT-10029,83.0,136.72,0.02,11347.76,个
QUO-202507215-003,3,INQ-202507215-003-3,MAT-10050,46.0,110.75,0.06,5094.5,箱
QUO-202507216-001,1,INQ-202507216-001-1,MAT-10022,158.0,104.23,0.13,16468.34,套
QUO-202507216-001,2,INQ-202507216-001-2,MAT-10037,56.0,235.97,0.13,13214.32,套
QUO-202507216-001,3,INQ-202507216-001-3,MAT-10007,73.0,271.08,0.13,19788.84,件
QUO-202507216-002,1,INQ-202507216-002-1,MAT-10015,171.0,174.12,0.02,29774.52,套
QUO-202507216-002,2,INQ-202507216-002-2,MAT-10047,185.0,165.17,0.01,30556.45,件
QUO-202507216-002,3,INQ-202507216-002-3,MAT-10031,185.0,116.41,0.15,21535.85,个
QUO-202507216-003,1,INQ-202507216-003-1,MAT-10046,69.0,101.43,0.14,6998.67,个
QUO-202507216-003,2,INQ-202507216-003-2,MAT-10034,67.0,261.19,0.02,17499.73,箱
QUO-202507216-003,3,INQ-202507216-003-3,MAT-10034,155.0,173.98,0.08,26966.9,个
QUO-202507217-001,1,INQ-202507217-001-1,MAT-10013,6.0,219.57,0.1,1317.42,套
QUO-202507217-001,2,INQ-202507217-001-2,MAT-10050,41.0,242.03,0.15,9923.23,套
QUO-202507217-001,3,INQ-202507217-001-3,MAT-10034,132.0,239.32,0.01,31590.24,箱
QUO-202507217-002,1,INQ-202507217-002-1,MAT-10037,29.0,81.97,0.01,2377.13,箱
QUO-202507217-002,2,INQ-202507217-002-2,MAT-10033,155.0,235.14,0.07,36446.7,件
QUO-202507217-002,3,INQ-202507217-002-3,MAT-10043,161.0,281.64,0.05,45344.04,套
QUO-202507217-003,1,INQ-202507217-003-1,MAT-10041,103.0,129.71,0.12,13360.13,套
QUO-202507217-003,2,INQ-202507217-003-2,MAT-10028,107.0,289.73,0.09,31001.11,个
QUO-202507217-003,3,INQ-202507217-003-3,MAT-10031,45.0,101.43,0.09,4564.35,个
QUO-202507218-001,1,INQ-202507218-001-1,MAT-10009,113.0,53.42,0.11,6036.46,个
QUO-202507218-001,2,INQ-202507218-001-2,MAT-10026,23.0,135.52,0.0,3116.96,套
QUO-202507218-001,3,INQ-202507218-001-3,MAT-10007,79.0,293.92,0.0,23219.68,套
QUO-202507218-002,1,INQ-202507218-002-1,MAT-10010,143.0,108.26,0.13,15481.18,个
QUO-202507218-002,2,INQ-202507218-002-2,MAT-10031,5.0,62.37,0.02,311.85,箱
QUO-202507218-002,3,INQ-202507218-002-3,MAT-10006,69.0,231.66,0.02,15984.54,套
QUO-202507218-003,1,INQ-202507218-003-1,MAT-10003,157.0,121.62,0.07,19094.34,件
QUO-202507218-003,2,INQ-202507218-003-2,MAT-10041,162.0,135.49,0.0,21949.38,个
QUO-202507218-003,3,INQ-202507218-003-3,MAT-10014,21.0,63.18,0.09,1326.78,套
QUO-202507219-001,1,INQ-202507219-001-1,MAT-10040,156.0,95.26,0.07,14860.56,个
QUO-202507219-001,2,INQ-202507219-001-2,MAT-10010,30.0,64.78,0.04,1943.4,件
QUO-202507219-001,3,INQ-202507219-001-3,MAT-10035,96.0,83.33,0.14,7999.68,件
QUO-202507219-002,1,INQ-202507219-002-1,MAT-10037,25.0,50.65,0.08,1266.25,套
QUO-202507219-002,2,INQ-202507219-002-2,MAT-10029,70.0,164.52,0.07,11516.4,箱
QUO-202507219-002,3,INQ-202507219-002-3,MAT-10022,24.0,144.5,0.08,3468.0,套
QUO-202507219-003,1,INQ-202507219-003-1,MAT-10004,74.0,161.84,0.03,11976.16,箱
QUO-202507219-003,2,INQ-202507219-003-2,MAT-10018,61.0,264.83,0.08,16154.63,套
QUO-202507219-003,3,INQ-202507219-003-3,MAT-10039,123.0,131.08,0.09,16122.84,套
QUO-202507220-001,1,INQ-202507220-001-1,MAT-10016,18.0,194.43,0.04,3499.74,个
QUO-202507220-001,2,INQ-202507220-001-2,MAT-10032,131.0,131.04,0.05,17166.24,件
QUO-202507220-001,3,INQ-202507220-001-3,MAT-10049,30.0,191.22,0.07,5736.6,件
QUO-202507220-002,1,INQ-202507220-002-1,MAT-10037,10.0,179.75,0.12,1797.5,箱
QUO-202507220-002,2,INQ-202507220-002-2,MAT-10020,121.0,104.67,0.09,12665.07,箱
QUO-202507220-002,3,INQ-202507220-002-3,MAT-10015,5.0,59.68,0.01,298.4,件
QUO-202507220-003,1,INQ-202507220-003-1,MAT-10036,102.0,137.82,0.07,14057.64,箱
QUO-202507220-003,2,INQ-202507220-003-2,MAT-10003,199.0,193.5,0.04,38506.5,箱
QUO-202507220-003,3,INQ-202507220-003-3,MAT-10022,20.0,213.54,0.13,4270.8,个
QUO-202507221-001,1,INQ-202507221-001-1,MAT-10032,117.0,264.31,0.11,30924.27,件
QUO-202507221-001,2,INQ-202507221-001-2,MAT-10003,23.0,149.64,0.12,3441.72,套
QUO-202507221-001,3,INQ-202507221-001-3,MAT-10004,90.0,151.75,0.08,13657.5,个
QUO-202507221-002,1,INQ-202507221-002-1,MAT-10040,196.0,166.55,0.11,32643.8,箱
QUO-202507221-002,2,INQ-202507221-002-2,MAT-10014,187.0,199.31,0.04,37270.97,个
QUO-202507221-002,3,INQ-202507221-002-3,MAT-10050,109.0,125.68,0.03,13699.12,个
QUO-202507221-003,1,INQ-202507221-003-1,MAT-10004,28.0,231.43,0.13,6480.04,套
QUO-202507221-003,2,INQ-202507221-003-2,MAT-10039,103.0,162.01,0.01,16687.03,套
QUO-202507221-003,3,INQ-202507221-003-3,MAT-10031,34.0,215.8,0.13,7337.2,件
QUO-202507222-001,1,INQ-202507222-001-1,MAT-10036,73.0,52.66,0.07,3844.18,个
QUO-202507222-001,2,INQ-202507222-001-2,MAT-10015,104.0,98.9,0.13,10285.6,件
QUO-202507222-001,3,INQ-202507222-001-3,MAT-10035,106.0,85.21,0.12,9032.26,个
QUO-202507222-002,1,INQ-202507222-002-1,MAT-10014,162.0,297.39,0.03,48177.18,箱
QUO-202507222-002,2,INQ-202507222-002-2,MAT-10011,47.0,231.59,0.03,10884.73,套
QUO-202507222-002,3,INQ-202507222-002-3,MAT-10021,103.0,58.14,0.0,5988.42,件
QUO-202507222-003,1,INQ-202507222-003-1,MAT-10012,60.0,239.0,0.08,14340.0,箱
QUO-202507222-003,2,INQ-202507222-003-2,MAT-10010,49.0,62.16,0.07,3045.84,箱
QUO-202507222-003,3,INQ-202507222-003-3,MAT-10032,200.0,254.45,0.02,50890.0,箱
QUO-202507223-001,1,INQ-202507223-001-1,MAT-10022,153.0,56.19,0.01,8597.07,箱
QUO-202507223-001,2,INQ-202507223-001-2,MAT-10015,190.0,257.4,0.07,48906.0,件
QUO-202507223-001,3,INQ-202507223-001-3,MAT-10032,45.0,109.88,0.14,4944.6,箱
QUO-202507223-002,1,INQ-202507223-002-1,MAT-10008,169.0,177.57,0.15,30009.33,套
QUO-202507223-002,2,INQ-202507223-002-2,MAT-10010,126.0,188.47,0.11,23747.22,个
QUO-202507223-002,3,INQ-202507223-002-3,MAT-10005,151.0,286.7,0.06,43291.7,套
QUO-202507223-003,1,INQ-202507223-003-1,MAT-10046,9.0,143.62,0.0,1292.58,个
QUO-202507223-003,2,INQ-202507223-003-2,MAT-10045,27.0,52.61,0.1,1420.47,箱
QUO-202507223-003,3,INQ-202507223-003-3,MAT-10016,77.0,162.31,0.09,12497.87,件
QUO-202507224-001,1,INQ-202507224-001-1,MAT-10039,108.0,233.07,0.01,25171.56,套
QUO-202507224-001,2,INQ-202507224-001-2,MAT-10035,21.0,270.89,0.1,5688.69,个
QUO-202507224-001,3,INQ-202507224-001-3,MAT-10020,13.0,261.88,0.08,3404.44,箱
QUO-202507224-002,1,INQ-202507224-002-1,MAT-10009,8.0,183.57,0.13,1468.56,箱
QUO-202507224-002,2,INQ-202507224-002-2,MAT-10017,58.0,68.61,0.07,3979.38,个
QUO-202507224-002,3,INQ-202507224-002-3,MAT-10025,184.0,137.79,0.01,25353.36,个
QUO-202507224-003,1,INQ-202507224-003-1,MAT-10008,105.0,102.94,0.1,10808.7,箱
QUO-202507224-003,2,INQ-202507224-003-2,MAT-10050,166.0,142.74,0.07,23694.84,个
QUO-202507224-003,3,INQ-202507224-003-3,MAT-10046,119.0,167.1,0.05,19884.9,件
QUO-202507225-001,1,INQ-202507225-001-1,MAT-10009,44.0,202.82,0.02,8924.08,个
QUO-202507225-001,2,INQ-202507225-001-2,MAT-10037,165.0,155.15,0.15,25599.75,箱
QUO-202507225-001,3,INQ-202507225-001-3,MAT-10028,99.0,132.68,0.13,13135.32,箱
QUO-202507225-002,1,INQ-202507225-002-1,MAT-10002,42.0,119.94,0.15,5037.48,套
QUO-202507225-002,2,INQ-202507225-002-2,MAT-10048,121.0,239.66,0.02,28998.86,个
QUO-202507225-002,3,INQ-202507225-002-3,MAT-10001,185.0,295.58,0.05,54682.3,套
QUO-202507225-003,1,INQ-202507225-003-1,MAT-10014,158.0,61.27,0.05,9680.66,套
QUO-202507225-003,2,INQ-202507225-003-2,MAT-10014,185.0,218.49,0.07,40420.65,件
QUO-202507225-003,3,INQ-202507225-003-3,MAT-10023,107.0,161.3,0.02,17259.1,箱
QUO-202507226-001,1,INQ-202507226-001-1,MAT-10044,81.0,167.36,0.13,13556.16,件
QUO-202507226-001,2,INQ-202507226-001-2,MAT-10027,73.0,251.37,0.11,18350.01,个
QUO-202507226-001,3,INQ-202507226-001-3,MAT-10036,24.0,269.49,0.07,6467.76,个
QUO-202507226-002,1,INQ-202507226-002-1,MAT-10026,81.0,56.78,0.0,4599.18,件
QUO-202507226-002,2,INQ-202507226-002-2,MAT-10002,91.0,55.62,0.07,5061.42,个
QUO-202507226-002,3,INQ-202507226-002-3,MAT-10034,132.0,207.87,0.13,27438.84,套
QUO-202507226-003,1,INQ-202507226-003-1,MAT-10004,182.0,96.53,0.04,17568.46,个
QUO-202507226-003,2,INQ-202507226-003-2,MAT-10017,18.0,152.45,0.1,2744.1,件
QUO-202507226-003,3,INQ-202507226-003-3,MAT-10021,118.0,288.69,0.07,34065.42,箱
QUO-202507227-001,1,INQ-202507227-001-1,MAT-10005,15.0,179.3,0.07,2689.5,箱
QUO-202507227-001,2,INQ-202507227-001-2,MAT-10034,66.0,76.26,0.02,5033.16,个
QUO-202507227-001,3,INQ-202507227-001-3,MAT-10020,165.0,138.14,0.06,22793.1,件
QUO-202507227-002,1,INQ-202507227-002-1,MAT-10025,177.0,223.64,0.11,39584.28,箱
QUO-202507227-002,2,INQ-202507227-002-2,MAT-10041,96.0,245.81,0.05,23597.76,箱
QUO-202507227-002,3,INQ-202507227-002-3,MAT-10025,44.0,122.16,0.0,5375.04,套
QUO-202507227-003,1,INQ-202507227-003-1,MAT-10050,53.0,230.4,0.03,12211.2,件
QUO-202507227-003,2,INQ-202507227-003-2,MAT-10023,141.0,263.28,0.04,37122.48,箱
QUO-202507227-003,3,INQ-202507227-003-3,MAT-10019,125.0,285.03,0.0,35628.75,件
QUO-202507228-001,1,INQ-202507228-001-1,MAT-10010,105.0,159.89,0.09,16788.45,箱
QUO-202507228-001,2,INQ-202507228-001-2,MAT-10035,132.0,82.14,0.15,10842.48,个
QUO-202507228-001,3,INQ-202507228-001-3,MAT-10035,99.0,284.49,0.02,28164.51,箱
QUO-202507228-002,1,INQ-202507228-002-1,MAT-10050,115.0,74.39,0.14,8554.85,箱
QUO-202507228-002,2,INQ-202507228-002-2,MAT-10002,127.0,184.22,0.01,23395.94,箱
QUO-202507228-002,3,INQ-202507228-002-3,MAT-10003,175.0,267.27,0.14,46772.25,件
QUO-202507228-003,1,INQ-202507228-003-1,MAT-10009,191.0,82.14,0.13,15688.74,套
QUO-202507228-003,2,INQ-202507228-003-2,MAT-10014,168.0,243.16,0.0,40850.88,个
QUO-202507228-003,3,INQ-202507228-003-3,MAT-10046,72.0,176.63,0.11,12717.36,件
QUO-202507229-001,1,INQ-202507229-001-1,MAT-10012,127.0,245.1,0.13,31127.7,件
QUO-202507229-001,2,INQ-202507229-001-2,MAT-10048,70.0,57.28,0.05,4009.6,个
QUO-202507229-001,3,INQ-202507229-001-3,MAT-10013,162.0,180.2,0.02,29192.4,个
QUO-202507229-002,1,INQ-202507229-002-1,MAT-10049,114.0,176.71,0.08,20144.94,套
QUO-202507229-002,2,INQ-202507229-002-2,MAT-10010,151.0,125.53,0.07,18955.03,个
QUO-202507229-002,3,INQ-202507229-002-3,MAT-10029,10.0,234.44,0.01,2344.4,件
