<<<<<<< HEAD
﻿quotation_id,customer_id,inquiry_id,quotation_date,valid_until_date,status,total_amount,salesperson_id,remarks
QUO-202507188-003,CUST-CN00017,INQ-202507188-003,2027-01-16 00:00:00,2027-02-14 00:00:00,已发送,24651.000,SALES-004,全国使用上海社会所以当然.
QUO-202507189-001,CUST-CN00014,INQ-202507189-001,2027-01-17 00:00:00,2027-02-15 00:00:00,已发送,80294.000,SALES-007,一定以及美国.
QUO-202507189-002,CUST-CN00010,INQ-202507189-002,2027-01-18 00:00:00,2027-02-16 00:00:00,草稿,43403.000,SALES-001,本站有关其实如果怎么.
QUO-202507189-003,CUST-CN00013,INQ-202507189-003,2027-01-19 00:00:00,2027-02-17 00:00:00,已发送,53687.000,SALES-003,进行应该运行什么觉得.
QUO-202507190-001,CUST-CN00014,INQ-202507190-001,2027-01-20 00:00:00,2027-02-18 00:00:00,已发送,57736.000,SALES-001,网络推荐自己.
QUO-202507190-002,CUST-CN00001,INQ-202507190-002,2027-01-21 00:00:00,2027-02-19 00:00:00,草稿,43227.000,SALES-009,的是企业来自单位报告欢迎.
QUO-202507190-003,CUST-CN00018,INQ-202507190-003,2027-01-22 00:00:00,2027-02-20 00:00:00,草稿,21533.000,SALES-006,现在同时只有不能你们电影只是.
QUO-202507191-001,CUST-CN00010,INQ-202507191-001,2027-01-23 00:00:00,2027-02-21 00:00:00,草稿,23407.000,SALES-005,记者提高其他制作服务出现.
QUO-202507191-002,CUST-CN00007,INQ-202507191-002,2027-01-24 00:00:00,2027-02-22 00:00:00,已发送,56773.000,SALES-009,新闻但是情况显示计划情况以上合作.
QUO-202507191-003,CUST-CN00017,INQ-202507191-003,2027-01-25 00:00:00,2027-02-23 00:00:00,已发送,24954.000,SALES-001,分析帖子本站.
QUO-202507192-001,CUST-CN00012,INQ-202507192-001,2027-01-26 00:00:00,2027-02-24 00:00:00,草稿,28097.000,SALES-003,工具支持详细加入大家一种.
QUO-202507192-002,CUST-CN00017,INQ-202507192-002,2027-01-27 00:00:00,2027-02-25 00:00:00,草稿,38393.000,SALES-007,不同经济不断城市介绍帖子一切.
QUO-202507192-003,CUST-CN00005,INQ-202507192-003,2027-01-28 00:00:00,2027-02-26 00:00:00,草稿,31927.000,SALES-006,认为电脑免费提高.
QUO-202507193-001,CUST-CN00019,INQ-202507193-001,2027-01-29 00:00:00,2027-02-27 00:00:00,已发送,44757.000,SALES-001,不能设备发生到了系列社会有限关于.
QUO-202507193-002,CUST-CN00014,INQ-202507193-002,2027-01-30 00:00:00,2027-02-28 00:00:00,草稿,38928.000,SALES-006,工程公司或者资源法律那个.
QUO-202507193-003,CUST-CN00016,INQ-202507193-003,2027-01-31 00:00:00,2027-03-01 00:00:00,草稿,74807.000,SALES-006,一起类型加入发现.
QUO-202507194-001,CUST-CN00010,INQ-202507194-001,2027-02-01 00:00:00,2027-03-02 00:00:00,已发送,20385.000,SALES-005,感觉单位组织.
QUO-202507194-002,CUST-CN00012,INQ-202507194-002,2027-02-02 00:00:00,2027-03-03 00:00:00,已发送,81935.000,SALES-001,全部首页怎么.
QUO-202507194-003,CUST-CN00006,INQ-202507194-003,2027-02-03 00:00:00,2027-03-04 00:00:00,已发送,61042.000,SALES-002,资料中心文化当前更新原因个人.
QUO-202507195-001,CUST-CN00015,INQ-202507195-001,2027-02-04 00:00:00,2027-03-05 00:00:00,草稿,61738.000,SALES-002,东西一点电影其实非常有些.
QUO-202507195-002,CUST-CN00011,INQ-202507195-002,2027-02-05 00:00:00,2027-03-06 00:00:00,已发送,25224.000,SALES-007,研究地方今天分析记者全部.
QUO-202507195-003,CUST-CN00017,INQ-202507195-003,2027-02-06 00:00:00,2027-03-07 00:00:00,已发送,33647.000,SALES-006,过程阅读就是资料资源.
QUO-202507196-001,CUST-CN00020,INQ-202507196-001,2027-02-07 00:00:00,2027-03-08 00:00:00,草稿,21513.000,SALES-001,世界你的组织教育.
QUO-202507196-002,CUST-CN00007,INQ-202507196-002,2027-02-08 00:00:00,2027-03-09 00:00:00,已发送,49834.000,SALES-010,更新还是自己你的.
QUO-202507196-003,CUST-CN00007,INQ-202507196-003,2027-02-09 00:00:00,2027-03-10 00:00:00,草稿,26546.000,SALES-008,搜索网络不断发生作品项目更多帮助.
QUO-202507197-001,CUST-CN00004,INQ-202507197-001,2027-02-10 00:00:00,2027-03-11 00:00:00,已发送,46933.000,SALES-008,进入生活项目一点就是.
QUO-202507197-002,CUST-CN00017,INQ-202507197-002,2027-02-11 00:00:00,2027-03-12 00:00:00,已发送,74003.000,SALES-002,本站朋友成功个人.
QUO-202507197-003,CUST-CN00009,INQ-202507197-003,2027-02-12 00:00:00,2027-03-13 00:00:00,草稿,70776.000,SALES-002,世界回复上海开发.
QUO-202507198-001,CUST-CN00013,INQ-202507198-001,2027-02-13 00:00:00,2027-03-14 00:00:00,草稿,73135.000,SALES-006,为什次数注册销售学校.
QUO-202507198-002,CUST-CN00020,INQ-202507198-002,2027-02-14 00:00:00,2027-03-15 00:00:00,已发送,51064.000,SALES-006,标准之后计划出来威望.
QUO-202507198-003,CUST-CN00019,INQ-202507198-003,2027-02-15 00:00:00,2027-03-16 00:00:00,已发送,27082.000,SALES-003,不要现在一些一些责任科技合作.
QUO-202507199-001,CUST-CN00012,INQ-202507199-001,2027-02-16 00:00:00,2027-03-17 00:00:00,已发送,69346.000,SALES-009,来自还是什么.
QUO-202507199-002,CUST-CN00007,INQ-202507199-002,2027-02-17 00:00:00,2027-03-18 00:00:00,已发送,43356.000,SALES-004,浏览都是一般.
QUO-202507199-003,CUST-CN00004,INQ-202507199-003,2027-02-18 00:00:00,2027-03-19 00:00:00,草稿,39824.000,SALES-009,搜索软件广告社会合作.
QUO-202507200-001,CUST-CN00010,INQ-202507200-001,2027-02-19 00:00:00,2027-03-20 00:00:00,草稿,27624.000,SALES-001,一个个人影响或者中心必须.
QUO-202507200-002,CUST-CN00011,INQ-202507200-002,2027-02-20 00:00:00,2027-03-21 00:00:00,已发送,58415.000,SALES-006,成为知道必须无法情况活动.
QUO-202507200-003,CUST-CN00015,INQ-202507200-003,2027-02-21 00:00:00,2027-03-22 00:00:00,草稿,68124.000,SALES-001,免费大小拥有觉得现在成功一直.
QUO-202507201-001,CUST-CN00010,INQ-202507201-001,2027-02-22 00:00:00,2027-03-23 00:00:00,草稿,53138.000,SALES-007,已经语言评论政府情况.
QUO-202507201-002,CUST-CN00007,INQ-202507201-002,2027-02-23 00:00:00,2027-03-24 00:00:00,已发送,32466.000,SALES-010,同时一次方法关系环境工作.
QUO-202507201-003,CUST-CN00004,INQ-202507201-003,2027-02-24 00:00:00,2027-03-25 00:00:00,已发送,46117.000,SALES-002,最新市场国内如果.
QUO-202507202-001,CUST-CN00004,INQ-202507202-001,2027-02-25 00:00:00,2027-03-26 00:00:00,草稿,58822.000,SALES-005,发表的是业务.
QUO-202507202-002,CUST-CN00015,INQ-202507202-002,2027-02-26 00:00:00,2027-03-27 00:00:00,草稿,33739.000,SALES-005,自己网络说明的人大家计划.
QUO-202507202-003,CUST-CN00004,INQ-202507202-003,2027-02-27 00:00:00,2027-03-28 00:00:00,已发送,43074.000,SALES-008,通过根据技术一次查看.
QUO-202507203-001,CUST-CN00006,INQ-202507203-001,2027-02-28 00:00:00,2027-03-29 00:00:00,草稿,49897.000,SALES-008,之后没有来自不能.
QUO-202507203-002,CUST-CN00015,INQ-202507203-002,2027-03-01 00:00:00,2027-03-30 00:00:00,已发送,37640.000,SALES-001,出现同时一切免费一定合作应该或者.
QUO-202507203-003,CUST-CN00017,INQ-202507203-003,2027-03-02 00:00:00,2027-03-31 00:00:00,草稿,76241.000,SALES-008,帮助的人这里东西规定分析起来.
QUO-202507204-001,CUST-CN00004,INQ-202507204-001,2027-03-03 00:00:00,2027-04-01 00:00:00,已发送,66180.000,SALES-003,一个目前类型其实他的不断.
QUO-202507204-002,CUST-CN00016,INQ-202507204-002,2027-03-04 00:00:00,2027-04-02 00:00:00,已发送,31145.000,SALES-005,大学部门或者品牌会员可能.
QUO-202507204-003,CUST-CN00011,INQ-202507204-003,2027-03-05 00:00:00,2027-04-03 00:00:00,已发送,53414.000,SALES-003,一定自己电脑方面设备两个.
QUO-202507205-001,CUST-CN00004,INQ-202507205-001,2027-03-06 00:00:00,2027-04-04 00:00:00,草稿,34276.000,SALES-008,很多电脑的话空间网上一些怎么帮助.
QUO-202507205-002,CUST-CN00001,INQ-202507205-002,2027-03-07 00:00:00,2027-04-05 00:00:00,草稿,23416.000,SALES-005,主要世界环境来自运行.
QUO-202507205-003,CUST-CN00018,INQ-202507205-003,2027-03-08 00:00:00,2027-04-06 00:00:00,草稿,20806.000,SALES-004,责任生产评论日期.
QUO-202507206-001,CUST-CN00007,INQ-202507206-001,2027-03-09 00:00:00,2027-04-07 00:00:00,草稿,30877.000,SALES-002,汽车主要记者责任行业单位.
QUO-202507206-002,CUST-CN00020,INQ-202507206-002,2027-03-10 00:00:00,2027-04-08 00:00:00,已发送,46306.000,SALES-004,具有组织制作情况提供说明就是.
QUO-202507206-003,CUST-CN00016,INQ-202507206-003,2027-03-11 00:00:00,2027-04-09 00:00:00,草稿,33327.000,SALES-002,类型很多功能进入同时设计工具.
QUO-202507207-001,CUST-CN00020,INQ-202507207-001,2027-03-12 00:00:00,2027-04-10 00:00:00,已发送,50512.000,SALES-005,结果等级决定如何目前经验.
QUO-202507207-002,CUST-CN00001,INQ-202507207-002,2027-03-13 00:00:00,2027-04-11 00:00:00,已发送,74875.000,SALES-003,网站位置社会是一得到经济.
QUO-202507207-003,CUST-CN00001,INQ-202507207-003,2027-03-14 00:00:00,2027-04-12 00:00:00,已发送,65734.000,SALES-001,不过孩子而且其中根据一切.
QUO-202507208-001,CUST-CN00009,INQ-202507208-001,2027-03-15 00:00:00,2027-04-13 00:00:00,草稿,75690.000,SALES-004,产品浏览控制来源方式一点.
QUO-202507208-002,CUST-CN00006,INQ-202507208-002,2027-03-16 00:00:00,2027-04-14 00:00:00,草稿,29760.000,SALES-009,注册同时那么必须方式孩子学生.
QUO-202507208-003,CUST-CN00020,INQ-202507208-003,2027-03-17 00:00:00,2027-04-15 00:00:00,草稿,31910.000,SALES-010,人员作为国际得到可以公司政府目前.
QUO-202507209-001,CUST-CN00001,INQ-202507209-001,2027-03-18 00:00:00,2027-04-16 00:00:00,已发送,52157.000,SALES-007,更多全部过程一些设计电话.
QUO-202507209-002,CUST-CN00006,INQ-202507209-002,2027-03-19 00:00:00,2027-04-17 00:00:00,草稿,76704.000,SALES-008,没有现在这样东西.
QUO-202507209-003,CUST-CN00019,INQ-202507209-003,2027-03-20 00:00:00,2027-04-18 00:00:00,草稿,86262.000,SALES-002,开始正在更新规定.
QUO-202507210-001,CUST-CN00004,INQ-202507210-001,2027-03-21 00:00:00,2027-04-19 00:00:00,草稿,78367.000,SALES-001,操作全部包括.
QUO-202507210-002,CUST-CN00011,INQ-202507210-002,2027-03-22 00:00:00,2027-04-20 00:00:00,草稿,43712.000,SALES-008,的话位置是一.
QUO-202507210-003,CUST-CN00011,INQ-202507210-003,2027-03-23 00:00:00,2027-04-21 00:00:00,已发送,16137.000,SALES-010,之后这样作品图片的人信息一般.
QUO-202507211-001,CUST-CN00011,INQ-202507211-001,2027-03-24 00:00:00,2027-04-22 00:00:00,已发送,17230.000,SALES-002,威望地址而且最新位置.
QUO-202507211-002,CUST-CN00012,INQ-202507211-002,2027-03-25 00:00:00,2027-04-23 00:00:00,已发送,64290.000,SALES-003,什么由于免费文化操作人员为了都是.
QUO-202507211-003,CUST-CN00016,INQ-202507211-003,2027-03-26 00:00:00,2027-04-24 00:00:00,已发送,35839.000,SALES-005,成功密码一点有关这个经验.
QUO-202507212-001,CUST-CN00003,INQ-202507212-001,2027-03-27 00:00:00,2027-04-25 00:00:00,草稿,17525.000,SALES-007,重要时候那些开发完全游戏部门推荐.
QUO-202507212-002,CUST-CN00009,INQ-202507212-002,2027-03-28 00:00:00,2027-04-26 00:00:00,草稿,83457.000,SALES-010,所有所以欢迎对于根据今年.
QUO-202507212-003,CUST-CN00006,INQ-202507212-003,2027-03-29 00:00:00,2027-04-27 00:00:00,已发送,43642.000,SALES-005,开发国际过程不要全国表示.
QUO-202507213-001,CUST-CN00016,INQ-202507213-001,2027-03-30 00:00:00,2027-04-28 00:00:00,已发送,87143.000,SALES-004,出来经济位置.
QUO-202507213-002,CUST-CN00011,INQ-202507213-002,2027-03-31 00:00:00,2027-04-29 00:00:00,草稿,27551.000,SALES-003,需要这样发展搜索.
QUO-202507213-003,CUST-CN00004,INQ-202507213-003,2027-04-01 00:00:00,2027-04-30 00:00:00,草稿,74811.000,SALES-008,只要开始帖子各种社区以后.
QUO-202507214-001,CUST-CN00010,INQ-202507214-001,2027-04-02 00:00:00,2027-05-01 00:00:00,草稿,39383.000,SALES-002,更新一个完全这么标准是否品牌中心.
QUO-202507214-002,CUST-CN00010,INQ-202507214-002,2027-04-03 00:00:00,2027-05-02 00:00:00,草稿,17033.000,SALES-007,要求方式一直相关相关增加孩子.
QUO-202507214-003,CUST-CN00002,INQ-202507214-003,2027-04-04 00:00:00,2027-05-03 00:00:00,草稿,48348.000,SALES-009,合作可能发展名称大小人民登录.
QUO-202507215-001,CUST-CN00012,INQ-202507215-001,2027-04-05 00:00:00,2027-05-04 00:00:00,已发送,18087.000,SALES-004,或者事情游戏出现.
QUO-202507215-002,CUST-CN00003,INQ-202507215-002,2027-04-06 00:00:00,2027-05-05 00:00:00,已发送,72824.000,SALES-002,也是网站这种目前活动之后要求.
QUO-202507215-003,CUST-CN00005,INQ-202507215-003,2027-04-07 00:00:00,2027-05-06 00:00:00,已发送,16968.000,SALES-009,内容服务今年如此.
QUO-202507216-001,CUST-CN00015,INQ-202507216-001,2027-04-08 00:00:00,2027-05-07 00:00:00,草稿,15548.000,SALES-004,学习或者首页回复一定自己怎么.
QUO-202507216-002,CUST-CN00013,INQ-202507216-002,2027-04-09 00:00:00,2027-05-08 00:00:00,已发送,38089.000,SALES-006,工程不会已经.
QUO-202507216-003,CUST-CN00019,INQ-202507216-003,2027-04-10 00:00:00,2027-05-09 00:00:00,已发送,66057.000,SALES-004,研究其中只是.
QUO-202507217-001,CUST-CN00001,INQ-202507217-001,2027-04-11 00:00:00,2027-05-10 00:00:00,草稿,45763.000,SALES-006,应用方法因为一样非常行业喜欢合作.
QUO-202507217-002,CUST-CN00020,INQ-202507217-002,2027-04-12 00:00:00,2027-05-11 00:00:00,草稿,29239.000,SALES-004,根据应用价格大学今天正在.
QUO-202507217-003,CUST-CN00018,INQ-202507217-003,2027-04-13 00:00:00,2027-05-12 00:00:00,已发送,17124.000,SALES-010,以上是否个人能够语言世界一下.
QUO-202507218-001,CUST-CN00015,INQ-202507218-001,2027-04-14 00:00:00,2027-05-13 00:00:00,已发送,26366.000,SALES-008,增加内容建设不能一切销售最新.
QUO-202507218-002,CUST-CN00018,INQ-202507218-002,2027-04-15 00:00:00,2027-05-14 00:00:00,草稿,57284.000,SALES-007,显示公司进行有些社区所以起来.
QUO-202507218-003,CUST-CN00004,INQ-202507218-003,2027-04-16 00:00:00,2027-05-15 00:00:00,草稿,36805.000,SALES-002,通过的话电影地区.
QUO-202507219-001,CUST-CN00010,INQ-202507219-001,2027-04-17 00:00:00,2027-05-16 00:00:00,已发送,41824.000,SALES-003,提供经营本站全国方式.
QUO-202507219-002,CUST-CN00006,INQ-202507219-002,2027-04-18 00:00:00,2027-05-17 00:00:00,草稿,18503.000,SALES-005,具有全部如果不要知道数据.
QUO-202507219-003,CUST-CN00018,INQ-202507219-003,2027-04-19 00:00:00,2027-05-18 00:00:00,草稿,72980.000,SALES-005,广告谢谢客户网上作品必须.
QUO-202507220-001,CUST-CN00016,INQ-202507220-001,2027-04-20 00:00:00,2027-05-19 00:00:00,已发送,69745.000,SALES-002,企业环境表示位置之间游戏起来.
QUO-202507220-002,CUST-CN00009,INQ-202507220-002,2027-04-21 00:00:00,2027-05-20 00:00:00,已发送,26352.000,SALES-002,文章方式发表本站.
QUO-202507220-003,CUST-CN00003,INQ-202507220-003,2027-04-22 00:00:00,2027-05-21 00:00:00,已发送,33901.000,SALES-003,公司学习管理控制.
QUO-202507221-001,CUST-CN00012,INQ-202507221-001,2027-04-23 00:00:00,2027-05-22 00:00:00,草稿,58778.000,SALES-002,安全所有项目拥有如此任何非常.
QUO-202507221-002,CUST-CN00020,INQ-202507221-002,2027-04-24 00:00:00,2027-05-23 00:00:00,草稿,20994.000,SALES-002,怎么评论组织.
QUO-202507221-003,CUST-CN00011,INQ-202507221-003,2027-04-25 00:00:00,2027-05-24 00:00:00,草稿,48643.000,SALES-003,以及合作注册进入应该公司一次.
QUO-202507222-001,CUST-CN00015,INQ-202507222-001,2027-04-26 00:00:00,2027-05-25 00:00:00,已发送,28400.000,SALES-006,作品责任历史由于中国下载影响如果.
QUO-202507222-002,CUST-CN00004,INQ-202507222-002,2027-04-27 00:00:00,2027-05-26 00:00:00,草稿,27445.000,SALES-004,查看在线登录生产广告留言开发.
QUO-202507222-003,CUST-CN00016,INQ-202507222-003,2027-04-28 00:00:00,2027-05-27 00:00:00,草稿,61910.000,SALES-006,应用日本决定更多登录当前.
QUO-202507223-001,CUST-CN00014,INQ-202507223-001,2027-04-29 00:00:00,2027-05-28 00:00:00,草稿,44639.000,SALES-007,两个解决东西不要.
QUO-202507223-002,CUST-CN00004,INQ-202507223-002,2027-04-30 00:00:00,2027-05-29 00:00:00,草稿,56461.000,SALES-010,游戏一样解决一定本站学习组织.
QUO-202507223-003,CUST-CN00019,INQ-202507223-003,2027-05-01 00:00:00,2027-05-30 00:00:00,已发送,48922.000,SALES-002,商品回复出现经济.
QUO-202507224-001,CUST-CN00008,INQ-202507224-001,2027-05-02 00:00:00,2027-05-31 00:00:00,已发送,70407.000,SALES-002,说明所以北京记者.
QUO-202507224-002,CUST-CN00019,INQ-202507224-002,2027-05-03 00:00:00,2027-06-01 00:00:00,已发送,17975.000,SALES-010,销售很多显示显示一下大学可能.
QUO-202507224-003,CUST-CN00006,INQ-202507224-003,2027-05-04 00:00:00,2027-06-02 00:00:00,草稿,38305.000,SALES-004,那个内容安全介绍下载当然空间.
QUO-202507225-001,CUST-CN00007,INQ-202507225-001,2027-05-05 00:00:00,2027-06-03 00:00:00,已发送,47581.000,SALES-001,这个评论公司一定更多.
QUO-202507225-002,CUST-CN00020,INQ-202507225-002,2027-05-06 00:00:00,2027-06-04 00:00:00,已发送,36029.000,SALES-010,我的社会功能本站使用责任.
QUO-202507225-003,CUST-CN00016,INQ-202507225-003,2027-05-07 00:00:00,2027-06-05 00:00:00,草稿,62825.000,SALES-001,但是部门开发个人类型一个就是文化.
QUO-202507226-001,CUST-CN00020,INQ-202507226-001,2027-05-08 00:00:00,2027-06-06 00:00:00,已发送,52685.000,SALES-010,建设使用之后只有资源图片.
QUO-202507226-002,CUST-CN00005,INQ-202507226-002,2027-05-09 00:00:00,2027-06-07 00:00:00,已发送,24171.000,SALES-010,行业精华开发以下还有这种支持.
QUO-202507226-003,CUST-CN00017,INQ-202507226-003,2027-05-10 00:00:00,2027-06-08 00:00:00,已发送,66110.000,SALES-008,帮助过程他的.
QUO-202507227-001,CUST-CN00010,INQ-202507227-001,2027-05-11 00:00:00,2027-06-09 00:00:00,草稿,29417.000,SALES-010,一起一般支持您的电脑.
QUO-202507227-002,CUST-CN00002,INQ-202507227-002,2027-05-12 00:00:00,2027-06-10 00:00:00,草稿,55571.000,SALES-009,学生欢迎下载部分基本知道电话.
QUO-202507227-003,CUST-CN00011,INQ-202507227-003,2027-05-13 00:00:00,2027-06-11 00:00:00,已发送,34563.000,SALES-007,提高网上用户资源一种简介工具.
QUO-202507228-001,CUST-CN00018,INQ-202507228-001,2027-05-14 00:00:00,2027-06-12 00:00:00,草稿,15981.000,SALES-004,一点类型规定结果电子环境必须希望.
QUO-202507228-002,CUST-CN00004,INQ-202507228-002,2027-05-15 00:00:00,2027-06-13 00:00:00,已发送,54710.000,SALES-003,得到时候最大.
QUO-202507228-003,CUST-CN00009,INQ-202507228-003,2027-05-16 00:00:00,2027-06-14 00:00:00,已发送,45471.000,SALES-010,北京喜欢欢迎东西关于.
QUO-202507229-001,CUST-CN00018,INQ-202507229-001,2027-05-17 00:00:00,2027-06-15 00:00:00,草稿,87134.000,SALES-006,责任怎么作者简介密码如何一点.
QUO-202507229-002,CUST-CN00016,INQ-202507229-002,2027-05-18 00:00:00,2027-06-16 00:00:00,已发送,48742.000,SALES-005,地区只是包括这里.
QUO-202507229-003,CUST-CN00003,INQ-202507229-003,2027-05-19 00:00:00,2027-06-17 00:00:00,已发送,54034.000,SALES-005,搜索东西提高阅读使用网络不会.
QUO-202507230-001,CUST-CN00019,INQ-202507230-001,2027-05-20 00:00:00,2027-06-18 00:00:00,已发送,59691.000,SALES-008,你的个人起来以下.
QUO-202507230-002,CUST-CN00011,INQ-202507230-002,2027-05-21 00:00:00,2027-06-19 00:00:00,已发送,64214.000,SALES-007,以下还是通过包括还是文章.
QUO-202507230-003,CUST-CN00007,INQ-202507230-003,2027-05-22 00:00:00,2027-06-20 00:00:00,草稿,28463.000,SALES-001,支持国际自己她的.
QUO-202507231-001,CUST-CN00011,INQ-202507231-001,2027-05-23 00:00:00,2027-06-21 00:00:00,草稿,45914.000,SALES-003,回复什么直接情况.
